 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,66078,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.2672599,66078.0,0.0,66078,66078,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15.13362995,15.13362995,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,355,42,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,11920962,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,398.709433,4.445949916,229249.2692,625536.4311,2436897,15,9953481,497674.05,892398.7756,2501917,496,11900000,384544.6774,776908.5056,2436897,24,0,0,0,0,680,1032,1.761602797,2.684347119,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,10640799,8,5,396,11632,396,0,49.5,140.0071427,7288,0,2326.4,3351.290617,1130.366244,1.221712768,886733.25,2074834.549,5638154,0,5640690,805812.8571,2131562.846,5639743,0,10600000,2660188.25,3082109.542,5638154,162,0,0,0,0,264,168,0.751823242,0.469889526,0,7288,859.1428571,2180.478524,4754486.593,0,0,0,1,0,0,0,0,0,925.2307692,49.5,2326.4,264,0,0,0,0,0,0,8,396,5,11632,29200,235,1,32,901.0,0.0,901,901,5638154.0,0.0,5638154,5638154,DoS GoldenEye
80,9454948,8,5,384,11632,384,0,48.0,135.764502,5840,0,2326.4,3185.599598,1270.868967,1.374941459,787912.3333,1841145.761,4994125,0,4460823,637260.4286,1685215.56,4458970,0,9454899,2363724.75,2738251.992,5004654,90,0,0,0,0,264,168,0.846117821,0.528823638,0,5840,858.2857143,2102.876397,4422089.143,0,0,0,1,0,0,0,0,0,924.3076923,48.0,2326.4,264,0,0,0,0,0,0,8,384,5,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,63094728,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110944293,10500000.0,11900000.0,32000000,998973,63100000,10500000.0,11900000.0,32000000,998973,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110944293,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7014674.0,0.0,7014674,7014674,18700000.0,12200000.0,32000000,8016150,DoS Slowhttptest
22,53,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
443,1435520,9,8,5501,3357,3728,0,611.2222222,1259.35656,1448,0,419.625,599.6482153,6170.586268,11.84239857,89720.0,316003.8862,1273716,4,1403677,175459.625,444303.6839,1273716,83,1411673,201667.5714,502075.4419,1339792,4,0,0,0,0,296,264,6.269505127,5.572893446,0,3728,492.1111111,958.4537725,918633.634,0,0,0,1,0,0,0,0,0,521.0588235,611.2222222,419.625,296,0,0,0,0,0,0,9,5501,8,3357,29200,82,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,8333999,9,15,113,188,25,0,12.55555556,10.36956015,34,0,12.53333333,14.54975045,36.11711496,2.879769964,362347.7826,943705.1542,3021511,3,5522401,690300.125,1286708.776,3063862,48,8333882,595277.2857,1165257.905,3021511,3,0,0,0,0,296,488,1.079913736,1.799856227,0,34,12.04,12.86947292,165.6233333,0,0,0,1,0,0,0,0,1,12.54166667,12.55555556,12.53333333,296,0,0,0,0,0,0,9,113,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,11872654,5,4,659,3525,659,0,131.8,294.7137594,3525,0,881.25,1762.5,352.4064628,0.758044495,1484081.75,2791914.721,6866966,49,6869827,1717456.75,3434296.171,6868901,99,11900000,3957535.0,3550988.43,6866966,635,0,0,0,0,168,136,0.42113583,0.336908664,0,3525,418.4,1111.021572,1234368.933,0,0,0,1,0,0,0,0,0,464.8888889,131.8,881.25,168,0,0,0,0,0,0,5,659,4,3525,29200,237,1,32,684.0,0.0,684,684,6866966.0,0.0,6866966,6866966,DoS GoldenEye
80,112,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,71428.57143,17857.14286,112.0,0.0,112,112,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,8928.571429,8928.571429,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
8080,64154,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5315.334975,109.1124482,10692.33333,25233.66213,62197,22,64154,21384.66667,36384.63337,63396,22,62788,31394.0,43562.02036,62197,591,0,0,0,0,92,72,62.34997038,46.76247779,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,11909226,7,6,318,11632,318,0,45.42857143,120.1927024,5792,0,1938.666667,2544.918912,1003.423732,1.091590671,992435.5,2352421.064,6903702,45,6906150,1151025.0,2818784.129,6904844,49,11900000,2381828.6,3329539.271,6903702,47,0,0,0,0,232,200,0.587779592,0.503811079,0,5792,853.5714286,1857.09818,3448813.648,0,0,0,1,0,0,0,0,0,919.2307692,45.42857143,1938.666667,232,0,0,0,0,0,0,7,318,6,11632,29200,235,1,32,651.0,0.0,651,651,6903702.0,0.0,6903702,6903702,DoS GoldenEye
21,8878396,9,15,112,188,25,0,12.44444444,10.19940085,34,0,12.53333333,14.54975045,33.78988727,2.703190982,386017.2174,1004993.751,3260935,3,5750194,718774.25,1333849.087,3303608,253,8878317,634165.5,1240886.467,3260935,3,0,0,0,0,296,488,1.013696618,1.689494364,0,34,12.0,12.82250626,164.4166667,0,0,0,1,0,0,0,0,1,12.5,12.44444444,12.53333333,296,0,0,0,0,0,0,9,112,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
53,60364,1,1,42,92,42,42,42.0,0.0,92,92,92.0,0.0,2219.8661453847,33.1323305281,60364.0,0.0,60364,60364,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,44,16.5661652641,16.5661652641,42,92,58.6666666667,28.8675134595,833.3333333333,0,0,0,0,0,0,0,0,1,88.0,42.0,92.0,32,0,0,0,0,0,0,1,42,1,92,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99999837,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000261,0.040000065,33300000.0,57700000.0,100000000,81,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000033,0.020000033,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,81.0,0.0,81,81,100000000.0,0.0,100000000,100000000,DoS slowloris
21,2,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,7000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,24488356,11,4,3591,3525,513,0,326.4545455,258.8213143,3525,0,881.25,1762.5,290.5870856,0.612536015,1749168.286,3522945.707,12800000,46,19500000,1948617.0,3961045.017,12800000,49,24500000,8162770.0,4115525.801,12800000,5003319,0,0,0,0,360,136,0.449193078,0.163342937,0,3525,444.75,860.3474879,740197.8,0,0,0,1,0,0,0,0,0,474.4,326.4545455,881.25,360,0,0,0,0,0,0,11,3591,4,3525,29200,235,7,32,6668301.0,0.0,6668301,6668301,12800000.0,0.0,12800000,12800000,DoS GoldenEye
80,14163724,8,6,391,11632,391,0,48.875,138.2393757,5792,0,1938.666667,2544.918912,848.8586759,0.988440611,1089517.231,2790832.188,9158562,4,9161995,1308856.429,3461758.168,9159386,4,14200000,2832734.4,4147255.563,9158562,14,0,0,0,0,264,200,0.564823206,0.423617405,0,5792,801.5333333,1801.778442,3246405.552,0,0,0,1,0,0,0,0,0,858.7857143,48.875,1938.666667,264,0,0,0,0,0,0,8,391,6,11632,29200,235,1,32,751.0,0.0,751,751,9158562.0,0.0,9158562,9158562,DoS GoldenEye
137,686,6,6,408,372,68,68,68.0,0.0,62,62,62.0,0.0,1137026.239,17492.71137,62.36363636,77.20527537,203,3,591,118.2,167.1621967,402,4,479,95.8,134.3715,326,3,0,0,0,0,192,192,8746.355685,8746.355685,62,68,65.23076923,3.11324713,9.692307692,0,0,0,0,0,0,0,0,1,70.66666667,68.0,62.0,192,0,0,0,0,0,0,6,408,6,372,-1,-1,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
32781,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,3002980,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999007652,1501490.0,710647.9719,2003994,998986,3002980,1501490.0,710647.9719,2003994,998986,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999007652,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
21,2,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,7000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,1169175,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9949.750893,6.842431629,167025.0,441307.8285,1167817,38,985,492.5,44.54772721,524,461,1169137,292284.25,583688.6448,1167817,128,0,0,0,0,72,112,2.565911861,4.276519768,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,11478048,7,5,428,11632,428,0,61.14285714,161.7687944,8688,0,2326.4,3777.823289,1050.701304,1.045473934,1043458.909,2344201.546,6475926,4,6478842,1079807.0,2644272.687,6477406,4,11500000,2869499.75,3367146.873,6475926,190,0,0,0,0,232,168,0.609859795,0.435614139,0,8688,927.6923077,2468.867736,6095307.897,0,0,0,1,0,0,0,0,0,1005.0,61.14285714,2326.4,232,0,0,0,0,0,0,7,428,5,11632,29200,235,1,32,779.0,0.0,779,779,6475926.0,0.0,6475926,6475926,DoS GoldenEye
80,11316275,9,7,1068,11632,356,0,118.6666667,178.0,4344,0,1661.714286,1765.027452,1122.277428,1.413892823,754418.3333,1916027.048,5900558,49,6312995,789124.375,2067854.534,5901682,49,11300000,1886031.833,2781738.904,5900558,49,0,0,0,0,296,232,0.795314713,0.61857811,0,4344,747.0588235,1344.283102,1807097.059,0,0,0,1,0,0,0,0,0,793.75,118.6666667,1661.714286,296,0,0,0,0,0,0,9,1068,7,11632,29200,235,3,32,410639.0,0.0,410639,410639,5900558.0,0.0,5900558,5900558,DoS GoldenEye
700,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,109618961,4,3,365,0,351,0,91.25,173.292383,0,0,0.0,0.0,3.329715924,0.063857566,18300000.0,44700000.0,110000000,43,110000000,36500000.0,63300000.0,110000000,590,110000000,54800000.0,77500000.0,110000000,5258,0,0,0,0,136,104,0.036490038,0.027367528,0,351,45.625,123.4873475,15249.125,0,0,0,1,0,0,0,0,0,52.14285714,91.25,0.0,136,0,0,0,0,0,0,4,365,3,0,29200,235,2,32,5301.0,0.0,5301,5301,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
80,63114301,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110909887,10500000.0,11900000.0,32100000,998774,63100000,10500000.0,11900000.0,32100000,998774,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110909887,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010487.0,0.0,7010487,7010487,18700000.0,12200000.0,32100000,8008180,DoS Slowhttptest
21,9322474,9,15,101,188,22,0,11.22222222,8.828615092,34,0,12.53333333,14.54975045,31.00035463,2.574423914,405324.9565,1043594.858,3312533,1,6420390,802548.75,1460724.068,3355848,218,9322415,665886.7857,1286953.427,3312533,2,0,0,0,0,296,488,0.965408968,1.609014946,0,34,11.56,12.47691201,155.6733333,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,76387150,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026182414,76400000.0,0.0,76400000,76400000,76400000,76400000.0,0.0,76400000,76400000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.026182414,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,76400000.0,0.0,76400000,76400000,DoS GoldenEye
80,63099457,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110935978,10500000.0,11900000.0,32000000,999912,63100000,10500000.0,11900000.0,32000000,999912,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110935978,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011708.0,0.0,7011708,7011708,18700000.0,12200000.0,32000000,8024104,DoS Slowhttptest
80,7516243,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,128.5216564,1.064361543,1073749.0,1968187.702,5000836,105,2515407,838469.0,1448393.617,2510929,745,7516073,2505357.667,2499139.864,5001366,3098,0,0,0,0,136,136,0.532180772,0.532180772,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,1758218,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,6612.945607,3.981303797,293036.3333,715381.9559,1753301,48,3972,1986.0,2740.745884,3924,48,1757937,585979.0,1010931.582,1753301,843,0,0,0,0,72,92,1.706273056,2.275030741,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,50101787,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.039918736,50100000.0,0.0,50100000,50100000,50100000,50100000.0,0.0,50100000,50100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.039918736,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0.0,0.0,0,0,50100000.0,0.0,50100000,50100000,DoS GoldenEye
53,206,2,2,130,386,65,65,65.0,0.0,193,193,193.0,0.0,2504854.369,19417.47573,68.66666667,112.8730851,199,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,9708.737864,9708.737864,65,193,116.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,145.25,65.0,193.0,64,0,0,0,0,0,0,2,130,2,386,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98500756,7,5,350,11595,344,0,50.0,129.6610967,4344,0,2319.0,2196.731436,121.2681048,0.121826476,8954614.182,29700000.0,98500000,1,98500000,16400000.0,40200000.0,98500000,1,7503,1875.75,3174.644061,6627,89,0,0,0,0,220,168,0.071065444,0.050761032,0,4344,918.8461538,1715.956383,2944506.308,0,0,0,0,1,0,0,0,0,995.4166667,50.0,2319.0,220,0,0,0,0,0,0,7,350,5,11595,274,235,2,20,1990.0,0.0,1990,1990,98500000.0,0.0,98500000,98500000,DoS Hulk
80,11516710,8,5,433,11632,433,0,54.125,153.0886181,5840,0,2326.4,3185.599598,1047.608214,1.128794595,959725.8333,2263706.505,6510596,4,6513405,930486.4286,2461022.132,6511560,4,11500000,2879165.75,3380307.896,6510596,157,0,0,0,0,264,168,0.694642828,0.434151767,0,5840,861.7857143,2102.066901,4418685.258,0,0,0,1,0,0,0,0,0,928.0769231,54.125,2326.4,264,0,0,0,0,0,0,8,433,5,11632,29200,235,1,32,963.0,0.0,963,963,6510596.0,0.0,6510596,6510596,DoS GoldenEye
80,105009395,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.152367319,0.03809183,35000000.0,60600000.0,105000000,63,105000000,105000000.0,0.0,105000000,105000000,105000000,105000000.0,0.0,105000000,105000000,1,0,0,0,64,64,0.019045915,0.019045915,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,89.0,0.0,89,89,105000000.0,0.0,105000000,105000000,DoS slowloris
53,241,2,2,64,532,32,32,32.0,0.0,266,266,266.0,0.0,2473029.046,16597.51037,80.33333333,133.9452625,235,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,8298.755187,8298.755187,32,266,125.6,128.1670785,16426.8,0,0,0,0,0,0,0,0,1,157.0,32.0,266.0,64,0,0,0,0,0,0,2,64,2,532,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59083,95978781,7,9,11613,62,5840,0,1659.0,2429.621575,20,0,6.888888889,5.30199124,121.6414699,0.166703513,6398585.4,23900000.0,92700000,3,96000000,16000000.0,39100000.0,95900000,3,95900000,12000000.0,32600000.0,92700000,46,0,0,0,0,152,192,0.072932787,0.093770726,0,5840,687.1176471,1707.681172,2916174.985,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,3209969.0,0.0,3209969,3209969,92700000.0,0.0,92700000,92700000,BENIGN
80,105629377,16,3,5720,6,520,0,357.5,248.931048,6,0,2.0,3.464101615,54.20840454,0.179874203,5868298.722,12500000.0,51300000,50,106000000,7041955.133,13500000.0,51300000,417,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,536,100,0.151473013,0.02840119,0,520,286.3,265.0801468,70267.48421,0,0,0,1,0,0,0,0,0,301.3684211,357.5,2.0,536,0,0,0,0,0,0,16,5720,3,6,29200,0,11,32,4707330.0,6656567.474,9414234,426,19200000.0,18800000.0,51300000,5942874,DoS Slowhttptest
80,89949,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,129328.8419,100.0566988,11243.625,30291.53858,86179,36,2850,1425.0,1856.862407,2738,112,89841,17968.2,38147.37152,86179,41,0,0,0,0,72,132,33.35223293,66.70446586,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
10000,24,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,250000.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,41666.66667,41666.66667,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5185197,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.771426814,1728399.0,2992884.217,5184284,159,5185197,2592598.5,3665196.784,5184284,913,0,0.0,0.0,0,0,0,0,0,0,104,40,0.57857011,0.192856703,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,4416655,8,4,538,11632,538,0,67.25,190.2117241,7288,0,2908.0,3566.483983,2755.478977,2.716988309,401514.0909,1320712.67,4383522,13,4416655,630950.7143,1655369.912,4384893,168,4384649,1461549.667,2530502.297,4383522,193,0,0,0,0,264,136,1.811325539,0.90566277,0,7288,936.1538462,2252.438155,5073477.641,0,0,0,1,0,0,0,0,0,1014.166667,67.25,2908.0,264,0,0,0,0,0,0,8,538,4,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,109333090,4,3,369,0,351,0,92.25,172.7085696,0,0,0.0,0.0,3.375007511,0.064024533,18200000.0,44600000.0,109000000,78,109000000,36400000.0,63100000.0,109000000,619,109000000,54700000.0,77300000.0,109000000,5253,0,0,0,0,136,104,0.036585447,0.027439085,0,351,46.125,123.3490257,15214.98214,0,0,0,1,0,0,0,0,0,52.71428571,92.25,0.0,136,0,0,0,0,0,0,4,369,3,0,29200,235,2,32,5344.0,0.0,5344,5344,109000000.0,0.0,109000000,109000000,DoS Slowhttptest
80,8452007,6,3,351,3525,351,0,58.5,143.29515,3525,0,1175.0,2035.159699,458.5893031,1.064835843,1056500.875,2253012.82,6317920,4,8452007,1690401.4,2747010.343,6318674,4,6318689,3159344.5,4466900.31,6317920,769,0,0,0,0,200,104,0.709890562,0.354945281,0,3525,387.6,1107.875264,1227387.6,0,0,0,1,0,0,0,0,0,430.6666667,58.5,1175.0,200,0,0,0,0,0,0,6,351,3,3525,29200,235,1,32,848.0,0.0,848,848,6317920.0,0.0,6317920,6317920,DoS GoldenEye
80,5869415,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.681498923,1956471.667,3387960.1,5868551,107,5869415,2934707.5,4149081.268,5868551,864,0,0.0,0.0,0,0,0,0,0,0,104,40,0.511124192,0.170374731,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
56780,73880569,7,9,11607,62,5840,0,1658.142857,2127.59774,20,0,6.888888889,5.30199124,157.9441003,0.216565739,4925371.267,17600000.0,68400000,1,73900000,12300000.0,30100000.0,73800000,46,73900000,9234112.0,24000000.0,68400000,1,0,0,0,0,152,192,0.094747511,0.121818228,0,5840,686.7647059,1548.96754,2399300.441,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,10157.0,0.0,10157,10157,36900000.0,44500000.0,68400000,5477724,BENIGN
22,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,100074916,8,6,403,11595,391,0,50.375,137.6599719,5792,0,1932.5,2181.008184,119.8901831,0.139895196,7698070.462,27700000.0,99900000,2,99900000,14300000.0,37800000.0,99900000,2,154608,30921.6,62381.33352,142132,10,0,0,0,0,240,200,0.079940112,0.059955084,0,5792,799.8666667,1620.129486,2624819.552,0,0,0,0,1,0,0,0,0,857.0,50.375,1932.5,240,0,0,0,0,0,0,8,403,6,11595,251,235,3,20,2005.0,0.0,2005,2005,99900000.0,0.0,99900000,99900000,DoS Hulk
